date,transaction_id,product,category,quantity,unit_price,base_cost,discount,revenue,cost,profit
2026-02-12,TRX006736,Nasi Goreng,Food,2,25000,13000.0,5000.0,45000.0,25235.0,19765.0
2026-02-12,TRX006737,Kopi Hitam,Beverage,4,10000,4000.0,4000.0,36000.0,16960.09,19039.91
2026-02-12,TRX006738,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12519.95,12480.05
2026-02-12,TRX006739,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13506.27,11493.73
2026-02-12,TRX006739,Kopi Susu,Beverage,1,15000,7000.0,1500.0,13500.0,6984.5,6515.5
2026-02-12,TRX006740,Ayam Bakar,Food,1,27000,15000.0,2700.0,24300.0,15195.01,9104.99
2026-02-12,TRX006740,Air Mineral,Beverage,2,5000,3000.0,1000.0,9000.0,5741.39,3258.61
2026-02-12,TRX006741,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,12933.69,9066.31
2026-02-12,TRX006741,Es Teh,Beverage,2,6000,2000.0,1200.0,10800.0,3954.13,6845.87
2026-02-12,TRX006741,Es Jeruk,Beverage,1,8000,3000.0,800.0,7200.0,2936.88,4263.12
2026-02-12,TRX006742,Es Teh,Beverage,2,6000,2000.0,1200.0,10800.0,4065.8,6734.2
2026-02-12,TRX006742,Mie Ayam,Food,2,20000,10000.0,0.0,40000.0,19613.02,20386.98
2026-02-12,TRX006743,Nasi Goreng,Food,1,25000,13000.0,2500.0,22500.0,13165.54,9334.46
2026-02-12,TRX006744,Nasi Ayam,Food,2,24000,13000.0,4800.0,43200.0,25016.43,18183.57
2026-02-12,TRX006744,Ayam Geprek,Food,2,22000,12000.0,4400.0,39600.0,24104.84,15495.16
2026-02-12,TRX006744,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1963.81,4036.19
2026-02-12,TRX006745,Air Mineral,Beverage,2,5000,3000.0,1000.0,9000.0,5859.0,3141.0
2026-02-12,TRX006746,Ayam Geprek,Food,1,22000,12000.0,2200.0,19800.0,11661.12,8138.88
2026-02-12,TRX006746,Puding Coklat,Dessert,2,10000,5000.0,2000.0,18000.0,10265.76,7734.24
2026-02-12,TRX006747,Ayam Bakar,Food,2,27000,15000.0,5400.0,48600.0,29684.64,18915.36
2026-02-12,TRX006747,Nasi Goreng,Food,2,25000,13000.0,5000.0,45000.0,25856.57,19143.43
2026-02-12,TRX006748,Kopi Susu,Beverage,4,15000,7000.0,6000.0,54000.0,28358.74,25641.26
2026-02-12,TRX006748,Pisang Goreng,Snack,3,12000,5000.0,3600.0,32400.0,15513.07,16886.93
2026-02-12,TRX006748,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,2916.91,5083.09
2026-02-12,TRX006748,Es Teh,Beverage,2,6000,2000.0,1200.0,10800.0,4026.48,6773.52
2026-02-12,TRX006749,Pisang Goreng,Snack,2,12000,5000.0,2400.0,21600.0,9727.1,11872.9
2026-02-12,TRX006750,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,4968.72,7031.28
2026-02-12,TRX006751,Nasi Ayam,Food,1,24000,13000.0,2400.0,21600.0,13415.38,8184.62
2026-02-12,TRX006752,Es Teh,Beverage,1,6000,2000.0,600.0,5400.0,1859.24,3540.76
2026-02-12,TRX006753,Nasi Ayam,Food,1,24000,13000.0,2400.0,21600.0,12640.08,8959.92
2026-02-12,TRX006753,Ayam Bakar,Food,2,27000,15000.0,5400.0,48600.0,29791.81,18808.19
2026-02-12,TRX006753,Mie Goreng,Food,4,23000,12000.0,9200.0,82800.0,48548.1,34251.9
2026-02-12,TRX006754,Ayam Geprek,Food,1,22000,12000.0,2200.0,19800.0,12439.11,7360.89
2026-02-12,TRX006755,Mie Goreng,Food,3,23000,12000.0,6900.0,62100.0,34166.94,27933.06
2026-02-12,TRX006755,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,4169.86,5830.14
2026-02-12,TRX006756,Kopi Susu,Beverage,2,15000,7000.0,3000.0,27000.0,14218.73,12781.27
2026-02-12,TRX006756,Nasi Goreng,Food,1,25000,13000.0,2500.0,22500.0,12906.16,9593.84
2026-02-12,TRX006757,Nasi Ayam,Food,2,24000,13000.0,4800.0,43200.0,24854.15,18345.85
2026-02-12,TRX006758,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,3931.31,6068.69
2026-02-12,TRX006759,Tahu Crispy,Snack,1,12000,5500.0,1200.0,10800.0,5669.16,5130.84
2026-02-12,TRX006760,Es Jeruk,Beverage,2,8000,3000.0,0.0,16000.0,6004.76,9995.24
2026-02-12,TRX006760,Tahu Crispy,Snack,2,12000,5500.0,2400.0,21600.0,10940.33,10659.67
2026-02-12,TRX006761,Puding Coklat,Dessert,2,10000,5000.0,2000.0,18000.0,9708.56,8291.44
2026-02-12,TRX006761,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5621.22,6378.78
2026-02-12,TRX006761,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,11946.1,11053.9
2026-02-12,TRX006762,Mie Goreng,Food,1,23000,12000.0,2300.0,20700.0,11914.82,8785.18
2026-02-12,TRX006762,Kopi Susu,Beverage,3,15000,7000.0,4500.0,40500.0,20940.0,19560.0
2026-02-12,TRX006763,Nasi Goreng,Food,2,25000,13000.0,5000.0,45000.0,25496.71,19503.29
2026-02-12,TRX006764,Es Jeruk,Beverage,3,8000,3000.0,2400.0,21600.0,8779.87,12820.13
2026-02-12,TRX006764,Kopi Hitam,Beverage,1,10000,4000.0,1000.0,9000.0,3817.66,5182.34
2026-02-12,TRX006765,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11776.99,10223.01
2026-02-12,TRX006766,Ayam Geprek,Food,2,22000,12000.0,4400.0,39600.0,22703.88,16896.12
2026-02-12,TRX006766,Nasi Ayam,Food,2,24000,13000.0,4800.0,43200.0,26378.85,16821.15
2026-02-12,TRX006767,Kopi Susu,Beverage,1,15000,7000.0,1500.0,13500.0,6859.8,6640.2
2026-02-12,TRX006767,Ayam Bakar,Food,2,27000,15000.0,0.0,54000.0,29646.93,24353.07
2026-02-12,TRX006767,Nasi Ayam,Food,4,24000,13000.0,0.0,96000.0,51942.07,44057.93
2026-02-12,TRX006767,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12687.15,12312.85
2026-02-12,TRX006768,Nasi Goreng,Food,2,25000,13000.0,5000.0,45000.0,25083.5,19916.5
2026-02-12,TRX006769,Nasi Ayam,Food,1,24000,13000.0,2400.0,21600.0,13086.51,8513.49
2026-02-12,TRX006769,Es Teh,Beverage,2,6000,2000.0,1200.0,10800.0,4226.68,6573.32
2026-02-12,TRX006769,Nasi Goreng,Food,1,25000,13000.0,2500.0,22500.0,13354.95,9145.05
2026-02-12,TRX006769,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,12460.75,9539.25
2026-02-12,TRX006770,Mie Goreng,Food,2,23000,12000.0,4600.0,41400.0,23065.13,18334.87
2026-02-12,TRX006771,Es Jeruk,Beverage,2,8000,3000.0,1600.0,14400.0,5965.54,8434.46
2026-02-12,TRX006772,Ayam Geprek,Food,2,22000,12000.0,4400.0,39600.0,23857.44,15742.56
2026-02-12,TRX006773,Kopi Susu,Beverage,2,15000,7000.0,0.0,30000.0,14599.94,15400.06
2026-02-12,TRX006774,Es Teh,Beverage,2,6000,2000.0,1200.0,10800.0,4110.02,6689.98
2026-02-12,TRX006774,Air Mineral,Beverage,4,5000,3000.0,0.0,20000.0,11940.91,8059.09
2026-02-12,TRX006775,Ayam Geprek,Food,4,22000,12000.0,0.0,88000.0,44704.76,43295.24
2026-02-12,TRX006775,Kopi Susu,Beverage,1,15000,7000.0,1500.0,13500.0,6756.65,6743.35
2026-02-12,TRX006775,Mie Goreng,Food,2,23000,12000.0,0.0,46000.0,24455.72,21544.28
2026-02-12,TRX006776,Kentang Goreng,Snack,4,15000,7000.0,6000.0,54000.0,27730.58,26269.42
2026-02-12,TRX006777,Ayam Geprek,Food,2,22000,12000.0,4400.0,39600.0,23920.65,15679.35
2026-02-12,TRX006778,Pisang Goreng,Snack,1,12000,5000.0,1200.0,10800.0,5092.04,5707.96
2026-02-12,TRX006779,Nasi Goreng,Food,2,25000,13000.0,0.0,50000.0,26882.81,23117.19
2026-02-12,TRX006779,Puding Coklat,Dessert,4,10000,5000.0,4000.0,36000.0,19532.7,16467.3
2026-02-12,TRX006780,Es Teh,Beverage,1,6000,2000.0,600.0,5400.0,2035.5,3364.5
2026-02-12,TRX006781,Ayam Geprek,Food,2,22000,12000.0,4400.0,39600.0,25160.24,14439.76
2026-02-12,TRX006781,Mie Ayam,Food,1,20000,10000.0,2000.0,18000.0,10428.39,7571.61
2026-02-12,TRX006782,Air Mineral,Beverage,2,5000,3000.0,1000.0,9000.0,5904.45,3095.55
2026-02-12,TRX006782,Es Teh,Beverage,1,6000,2000.0,600.0,5400.0,2017.69,3382.31
2026-02-12,TRX006783,Air Mineral,Beverage,1,5000,3000.0,500.0,4500.0,3067.57,1432.43
2026-02-12,TRX006784,Es Teh,Beverage,2,6000,2000.0,1200.0,10800.0,4002.42,6797.58
2026-02-12,TRX006784,Nasi Goreng,Food,2,25000,13000.0,5000.0,45000.0,25805.63,19194.37
2026-02-12,TRX006784,Nasi Ayam,Food,4,24000,13000.0,0.0,96000.0,49300.48,46699.52
2026-02-12,TRX006784,Pisang Goreng,Snack,1,12000,5000.0,1200.0,10800.0,4870.24,5929.76
2026-02-12,TRX006785,Kopi Hitam,Beverage,2,10000,4000.0,0.0,20000.0,7833.12,12166.88
2026-02-12,TRX006786,Kopi Hitam,Beverage,1,10000,4000.0,1000.0,9000.0,3848.63,5151.37
2026-02-12,TRX006787,Kentang Goreng,Snack,3,15000,7000.0,4500.0,40500.0,21068.98,19431.02
2026-02-12,TRX006787,Ayam Bakar,Food,3,27000,15000.0,0.0,81000.0,46169.85,34830.15
2026-02-12,TRX006788,Ayam Geprek,Food,3,22000,12000.0,6600.0,59400.0,35547.24,23852.76
2026-02-12,TRX006789,Ayam Bakar,Food,1,27000,15000.0,2700.0,24300.0,14008.33,10291.67
2026-02-12,TRX006790,Es Teh,Beverage,3,6000,2000.0,1800.0,16200.0,5978.69,10221.31
2026-02-12,TRX006791,Ayam Bakar,Food,4,27000,15000.0,10800.0,97200.0,60493.18,36706.82
2026-02-12,TRX006792,Ayam Geprek,Food,4,22000,12000.0,8800.0,79200.0,48297.17,30902.83
2026-02-12,TRX006793,Es Teh,Beverage,3,6000,2000.0,0.0,18000.0,5870.19,12129.81
2026-02-12,TRX006794,Es Teh,Beverage,3,6000,2000.0,1800.0,16200.0,5783.1,10416.9
2026-02-12,TRX006795,Tahu Crispy,Snack,1,12000,5500.0,1200.0,10800.0,5646.26,5153.74
2026-02-12,TRX006796,Nasi Ayam,Food,1,24000,13000.0,2400.0,21600.0,13137.17,8462.83
2026-02-12,TRX006796,Es Teh,Beverage,2,6000,2000.0,1200.0,10800.0,3918.25,6881.75
2026-02-12,TRX006796,Ayam Geprek,Food,3,22000,12000.0,6600.0,59400.0,34378.72,25021.28
2026-02-12,TRX006797,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,4026.71,5973.29
2026-02-12,TRX006798,Es Teh,Beverage,2,6000,2000.0,1200.0,10800.0,3892.29,6907.71
2026-02-12,TRX006798,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,7080.37,7919.63
2026-02-12,TRX006799,Nasi Ayam,Food,2,24000,13000.0,4800.0,43200.0,26123.11,17076.89
2026-02-12,TRX006800,Nasi Ayam,Food,1,24000,13000.0,2400.0,21600.0,13809.99,7790.01
2026-02-12,TRX006801,Es Teh,Beverage,4,6000,2000.0,2400.0,21600.0,7981.3,13618.7
2026-02-12,TRX006802,Nasi Goreng,Food,1,25000,13000.0,2500.0,22500.0,13780.3,8719.7
2026-02-12,TRX006803,Es Jeruk,Beverage,1,8000,3000.0,800.0,7200.0,3007.37,4192.63
2026-02-12,TRX006803,Nasi Ayam,Food,4,24000,13000.0,0.0,96000.0,50959.59,45040.41
2026-02-12,TRX006804,Kopi Hitam,Beverage,1,10000,4000.0,1000.0,9000.0,3873.34,5126.66
2026-02-12,TRX006805,Air Mineral,Beverage,1,5000,3000.0,500.0,4500.0,2921.07,1578.93
2026-02-12,TRX006805,Mie Goreng,Food,3,23000,12000.0,6900.0,62100.0,36463.41,25636.59
2026-02-12,TRX006805,Nasi Goreng,Food,1,25000,13000.0,2500.0,22500.0,13050.37,9449.63
2026-02-12,TRX006806,Es Teh,Beverage,2,6000,2000.0,1200.0,10800.0,3779.36,7020.64
2026-02-12,TRX006807,Mie Ayam,Food,1,20000,10000.0,2000.0,18000.0,10306.05,7693.95
2026-02-12,TRX006808,Mie Goreng,Food,3,23000,12000.0,6900.0,62100.0,37595.06,24504.94
2026-02-12,TRX006809,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,2833.61,2166.39
2026-02-12,TRX006809,Ayam Bakar,Food,4,27000,15000.0,10800.0,97200.0,61821.64,35378.36
2026-02-12,TRX006809,Ayam Geprek,Food,3,22000,12000.0,0.0,66000.0,37817.74,28182.26
2026-02-12,TRX006809,Es Teh,Beverage,4,6000,2000.0,0.0,24000.0,7568.95,16431.05
2026-02-12,TRX006810,Mie Ayam,Food,2,20000,10000.0,4000.0,36000.0,19719.64,16280.36
2026-02-12,TRX006810,Ayam Bakar,Food,3,27000,15000.0,8100.0,72900.0,43853.11,29046.89
2026-02-12,TRX006810,Air Mineral,Beverage,1,5000,3000.0,500.0,4500.0,3087.65,1412.35
2026-02-12,TRX006811,Mie Ayam,Food,1,20000,10000.0,2000.0,18000.0,9875.59,8124.41
2026-02-12,TRX006812,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12822.72,12177.28
2026-02-12,TRX006813,Mie Goreng,Food,3,23000,12000.0,6900.0,62100.0,36454.97,25645.03
2026-02-12,TRX006814,Kopi Susu,Beverage,1,15000,7000.0,1500.0,13500.0,7327.52,6172.48
2026-02-12,TRX006815,Mie Ayam,Food,2,20000,10000.0,4000.0,36000.0,19963.01,16036.99
2026-02-12,TRX006815,Air Mineral,Beverage,1,5000,3000.0,500.0,4500.0,2957.63,1542.37
2026-02-12,TRX006816,Nasi Ayam,Food,2,24000,13000.0,4800.0,43200.0,25778.2,17421.8
2026-02-12,TRX006816,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,4078.98,7921.02
2026-02-12,TRX006817,Nasi Goreng,Food,2,25000,13000.0,5000.0,45000.0,24961.52,20038.48
2026-02-12,TRX006817,Ayam Geprek,Food,1,22000,12000.0,2200.0,19800.0,11994.08,7805.92
2026-02-12,TRX006817,Es Teh,Beverage,1,6000,2000.0,600.0,5400.0,1943.74,3456.26
2026-02-13,TRX006818,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,22856.37,21143.63
2026-02-13,TRX006818,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12651.79,11348.21
2026-02-13,TRX006819,Mie Goreng,Food,1,23000,12000.0,2300.0,20700.0,11980.93,8719.07
2026-02-13,TRX006820,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6862.86,8137.14
2026-02-13,TRX006821,Nasi Ayam,Food,1,24000,13000.0,2400.0,21600.0,13175.97,8424.03
2026-02-13,TRX006822,Air Mineral,Beverage,2,5000,3000.0,0.0,10000.0,5997.24,4002.76
2026-02-13,TRX006822,Es Jeruk,Beverage,2,8000,3000.0,1600.0,14400.0,6200.54,8199.46
2026-02-13,TRX006823,Es Jeruk,Beverage,1,8000,3000.0,800.0,7200.0,3049.11,4150.89
2026-02-13,TRX006824,Air Mineral,Beverage,3,5000,3000.0,1500.0,13500.0,8719.6,4780.4
2026-02-13,TRX006825,Pisang Goreng,Snack,2,12000,5000.0,0.0,24000.0,10270.19,13729.81
2026-02-13,TRX006826,Es Teh,Beverage,3,6000,2000.0,0.0,18000.0,5844.85,12155.15
2026-02-13,TRX006827,Kopi Susu,Beverage,2,15000,7000.0,3000.0,27000.0,14172.82,12827.18
2026-02-13,TRX006827,Nasi Ayam,Food,4,24000,13000.0,9600.0,86400.0,51232.03,35167.97
2026-02-13,TRX006827,Es Teh,Beverage,3,6000,2000.0,0.0,18000.0,6238.33,11761.67
2026-02-13,TRX006827,Ayam Bakar,Food,2,27000,15000.0,5400.0,48600.0,30658.07,17941.93
2026-02-13,TRX006828,Mie Ayam,Food,1,20000,10000.0,2000.0,18000.0,9792.21,8207.79
2026-02-13,TRX006829,Ayam Geprek,Food,4,22000,12000.0,0.0,88000.0,47444.14,40555.86
2026-02-13,TRX006829,Air Mineral,Beverage,2,5000,3000.0,1000.0,9000.0,6588.48,2411.52
2026-02-13,TRX006829,Mie Ayam,Food,2,20000,10000.0,4000.0,36000.0,19243.43,16756.57
2026-02-13,TRX006829,Es Jeruk,Beverage,1,8000,3000.0,800.0,7200.0,2935.21,4264.79
2026-02-13,TRX006830,Es Teh,Beverage,1,6000,2000.0,600.0,5400.0,1959.74,3440.26
2026-02-13,TRX006831,Nasi Ayam,Food,3,24000,13000.0,7200.0,64800.0,37644.05,27155.95
2026-02-13,TRX006831,Ayam Geprek,Food,3,22000,12000.0,0.0,66000.0,34861.84,31138.16
2026-02-13,TRX006832,Ayam Geprek,Food,4,22000,12000.0,0.0,88000.0,47843.52,40156.48
2026-02-13,TRX006832,Ayam Bakar,Food,3,27000,15000.0,8100.0,72900.0,45643.32,27256.68
2026-02-13,TRX006832,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,4761.03,7238.97
2026-02-13,TRX006832,Es Jeruk,Beverage,1,8000,3000.0,800.0,7200.0,2954.87,4245.13
2026-02-13,TRX006833,Es Teh,Beverage,4,6000,2000.0,2400.0,21600.0,7807.04,13792.96
2026-02-13,TRX006834,Kopi Hitam,Beverage,1,10000,4000.0,1000.0,9000.0,3859.54,5140.46
2026-02-13,TRX006835,Ayam Geprek,Food,2,22000,12000.0,4400.0,39600.0,24716.97,14883.03
2026-02-13,TRX006835,Es Teh,Beverage,1,6000,2000.0,600.0,5400.0,1954.1,3445.9
2026-02-13,TRX006836,Kopi Susu,Beverage,1,15000,7000.0,1500.0,13500.0,6712.32,6787.68
2026-02-13,TRX006836,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,12316.85,9683.15
2026-02-13,TRX006836,Nasi Ayam,Food,1,24000,13000.0,2400.0,21600.0,13487.98,8112.02
2026-02-13,TRX006836,Ayam Bakar,Food,3,27000,15000.0,8100.0,72900.0,45320.84,27579.16
2026-02-13,TRX006837,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11661.29,10338.71
2026-02-13,TRX006837,Air Mineral,Beverage,1,5000,3000.0,500.0,4500.0,2975.01,1524.99
2026-02-13,TRX006837,Es Teh,Beverage,2,6000,2000.0,1200.0,10800.0,3921.4,6878.6
2026-02-13,TRX006837,Mie Goreng,Food,2,23000,12000.0,4600.0,41400.0,23964.44,17435.56
2026-02-13,TRX006838,Mie Goreng,Food,1,23000,12000.0,2300.0,20700.0,12257.73,8442.27
2026-02-13,TRX006838,Es Teh,Beverage,1,6000,2000.0,600.0,5400.0,1998.49,3401.51
2026-02-13,TRX006839,Mie Goreng,Food,3,23000,12000.0,6900.0,62100.0,35996.19,26103.81
2026-02-13,TRX006840,Es Jeruk,Beverage,1,8000,3000.0,800.0,7200.0,2953.82,4246.18
2026-02-13,TRX006841,Es Teh,Beverage,1,6000,2000.0,600.0,5400.0,2039.89,3360.11
2026-02-13,TRX006842,Nasi Goreng,Food,4,25000,13000.0,10000.0,90000.0,52574.53,37425.47
2026-02-13,TRX006843,Nasi Goreng,Food,2,25000,13000.0,5000.0,45000.0,24566.21,20433.79
2026-02-13,TRX006844,Ayam Geprek,Food,2,22000,12000.0,4400.0,39600.0,22717.33,16882.67
2026-02-13,TRX006844,Puding Coklat,Dessert,1,10000,5000.0,1000.0,9000.0,4950.25,4049.75
2026-02-13,TRX006844,Kentang Goreng,Snack,1,15000,7000.0,1500.0,13500.0,7203.84,6296.16
2026-02-13,TRX006845,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,3105.0,4895.0
2026-02-13,TRX006845,Nasi Ayam,Food,2,24000,13000.0,0.0,48000.0,26595.1,21404.9
2026-02-13,TRX006845,Nasi Goreng,Food,2,25000,13000.0,5000.0,45000.0,25882.48,19117.52
2026-02-13,TRX006846,Es Teh,Beverage,3,6000,2000.0,1800.0,16200.0,6263.68,9936.32
2026-02-13,TRX006847,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11739.9,10260.1
2026-02-13,TRX006847,Pisang Goreng,Snack,2,12000,5000.0,2400.0,21600.0,9897.69,11702.31
2026-02-13,TRX006848,Kopi Susu,Beverage,2,15000,7000.0,3000.0,27000.0,13403.21,13596.79
2026-02-13,TRX006849,Es Teh,Beverage,2,6000,2000.0,1200.0,10800.0,3958.56,6841.44
2026-02-13,TRX006850,Nasi Goreng,Food,1,25000,13000.0,2500.0,22500.0,12663.93,9836.07
2026-02-13,TRX006851,Ayam Geprek,Food,2,22000,12000.0,4400.0,39600.0,25107.27,14492.73
2026-02-13,TRX006851,Mie Ayam,Food,2,20000,10000.0,0.0,40000.0,20804.6,19195.4
2026-02-13,TRX006851,Ayam Bakar,Food,2,27000,15000.0,5400.0,48600.0,30056.95,18543.05
2026-02-13,TRX006851,Kopi Hitam,Beverage,2,10000,4000.0,2000.0,18000.0,8112.07,9887.93
2026-02-13,TRX006852,Kopi Susu,Beverage,3,15000,7000.0,4500.0,40500.0,20619.35,19880.65
2026-02-13,TRX006852,Mie Ayam,Food,4,20000,10000.0,8000.0,72000.0,36956.02,35043.98
2026-02-13,TRX006852,Es Jeruk,Beverage,2,8000,3000.0,1600.0,14400.0,5862.76,8537.24
2026-02-13,TRX006852,Es Teh,Beverage,2,6000,2000.0,1200.0,10800.0,4089.76,6710.24
2026-02-13,TRX006853,Kentang Goreng,Snack,2,15000,7000.0,3000.0,27000.0,14184.03,12815.97
2026-02-13,TRX006854,Es Jeruk,Beverage,2,8000,3000.0,0.0,16000.0,5929.43,10070.57
2026-02-13,TRX006854,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,7155.3,7844.7
2026-02-13,TRX006854,Mie Goreng,Food,2,23000,12000.0,0.0,46000.0,23661.0,22339.0
2026-02-13,TRX006855,Ayam Bakar,Food,3,27000,15000.0,8100.0,72900.0,43458.82,29441.18
2026-02-13,TRX006856,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,12266.25,9733.75
2026-02-13,TRX006856,Kopi Hitam,Beverage,1,10000,4000.0,1000.0,9000.0,3926.58,5073.42
2026-02-13,TRX006857,Ayam Geprek,Food,3,22000,12000.0,6600.0,59400.0,37108.74,22291.26
2026-02-13,TRX006858,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,2820.21,5179.79
2026-02-13,TRX006858,Es Teh,Beverage,2,6000,2000.0,1200.0,10800.0,3931.65,6868.35
2026-02-13,TRX006859,Es Teh,Beverage,1,6000,2000.0,600.0,5400.0,2035.83,3364.17
2026-02-13,TRX006859,Ayam Geprek,Food,1,22000,12000.0,2200.0,19800.0,12177.79,7622.21
2026-02-13,TRX006860,Nasi Ayam,Food,2,24000,13000.0,4800.0,43200.0,25827.51,17372.49
2026-02-13,TRX006860,Kopi Susu,Beverage,1,15000,7000.0,1500.0,13500.0,7060.34,6439.66
2026-02-13,TRX006861,Ayam Geprek,Food,1,22000,12000.0,2200.0,19800.0,12050.46,7749.54
2026-02-13,TRX006861,Puding Coklat,Dessert,3,10000,5000.0,3000.0,27000.0,14329.93,12670.07
2026-02-13,TRX006862,Mie Ayam,Food,2,20000,10000.0,4000.0,36000.0,19781.83,16218.17
2026-02-13,TRX006863,Nasi Ayam,Food,1,24000,13000.0,2400.0,21600.0,13088.68,8511.32
2026-02-13,TRX006864,Es Teh,Beverage,4,6000,2000.0,2400.0,21600.0,8121.49,13478.51
2026-02-13,TRX006864,Mie Goreng,Food,1,23000,12000.0,2300.0,20700.0,11976.56,8723.44
2026-02-13,TRX006864,Ayam Geprek,Food,2,22000,12000.0,4400.0,39600.0,23602.59,15997.41
2026-02-13,TRX006865,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,9599.65,10400.35
2026-02-13,TRX006866,Es Teh,Beverage,4,6000,2000.0,0.0,24000.0,8180.67,15819.33
2026-02-13,TRX006866,Ayam Geprek,Food,1,22000,12000.0,2200.0,19800.0,12231.43,7568.57
2026-02-13,TRX006866,Es Jeruk,Beverage,3,8000,3000.0,2400.0,21600.0,9266.55,12333.45
2026-02-13,TRX006866,Nasi Goreng,Food,3,25000,13000.0,0.0,75000.0,37738.31,37261.69
2026-02-13,TRX006867,Pisang Goreng,Snack,4,12000,5000.0,4800.0,43200.0,20073.21,23126.79
2026-02-13,TRX006868,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,9792.32,10207.68
2026-02-13,TRX006868,Es Jeruk,Beverage,4,8000,3000.0,0.0,32000.0,12016.72,19983.28
2026-02-13,TRX006869,Kopi Susu,Beverage,3,15000,7000.0,4500.0,40500.0,22831.2,17668.8
2026-02-13,TRX006870,Air Mineral,Beverage,4,5000,3000.0,2000.0,18000.0,12325.31,5674.69
2026-02-13,TRX006870,Kopi Susu,Beverage,1,15000,7000.0,1500.0,13500.0,6841.32,6658.68
2026-02-13,TRX006870,Es Teh,Beverage,3,6000,2000.0,1800.0,16200.0,5954.53,10245.47
2026-02-13,TRX006870,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12858.79,12141.21
2026-02-13,TRX006871,Mie Ayam,Food,4,20000,10000.0,8000.0,72000.0,40148.69,31851.31
2026-02-13,TRX006872,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1908.56,4091.44
2026-02-13,TRX006873,Es Teh,Beverage,1,6000,2000.0,600.0,5400.0,2019.42,3380.58
2026-02-13,TRX006874,Air Mineral,Beverage,1,5000,3000.0,500.0,4500.0,2809.41,1690.59
2026-02-13,TRX006874,Kopi Susu,Beverage,2,15000,7000.0,0.0,30000.0,13297.46,16702.54
2026-02-13,TRX006875,Kopi Hitam,Beverage,2,10000,4000.0,2000.0,18000.0,8480.4,9519.6
2026-02-13,TRX006875,Kopi Susu,Beverage,2,15000,7000.0,3000.0,27000.0,13848.48,13151.52
2026-02-13,TRX006876,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,4171.15,7828.85
2026-02-13,TRX006876,Mie Goreng,Food,2,23000,12000.0,4600.0,41400.0,23416.68,17983.32
2026-02-13,TRX006876,Air Mineral,Beverage,1,5000,3000.0,500.0,4500.0,2810.86,1689.14
2026-02-13,TRX006877,Kopi Hitam,Beverage,1,10000,4000.0,1000.0,9000.0,3873.92,5126.08
2026-02-13,TRX006878,Es Teh,Beverage,1,6000,2000.0,600.0,5400.0,2161.28,3238.72
2026-02-13,TRX006879,Mie Goreng,Food,4,23000,12000.0,0.0,92000.0,45968.62,46031.38
2026-02-13,TRX006879,Ayam Geprek,Food,2,22000,12000.0,4400.0,39600.0,25279.07,14320.93
2026-02-13,TRX006880,Es Teh,Beverage,1,6000,2000.0,600.0,5400.0,2020.71,3379.29
2026-02-13,TRX006880,Air Mineral,Beverage,1,5000,3000.0,500.0,4500.0,3010.79,1489.21
2026-02-13,TRX006880,Nasi Goreng,Food,4,25000,13000.0,0.0,100000.0,50832.19,49167.81
2026-02-13,TRX006880,Ayam Bakar,Food,2,27000,15000.0,5400.0,48600.0,29188.91,19411.09
2026-02-13,TRX006881,Es Teh,Beverage,4,6000,2000.0,2400.0,21600.0,8135.38,13464.62
2026-02-13,TRX006881,Ayam Geprek,Food,2,22000,12000.0,4400.0,39600.0,24949.88,14650.12
